mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-07-12 20:43:55.059140096,60.0539,-139.3325,3358.0,30.0,-2009.0,33.5,2691.0,28.0,20,S,2B,3413
2021-03-24 15:31:45.093477120,60.0539,-139.3325,3702.0,77.0,-2339.0,79.9,2869.0,75.3,12,S,1B,3413
2019-09-25 20:48:30.559139840,60.0539,-139.3325,2567.0,24.0,-1855.0,30.5,1775.0,13.9,89,S,2A,3413
2018-09-26 08:53:34.559140096,60.0539,-139.3325,2271.0,33.0,-1407.0,37.6,1783.0,29.6,25,S,2B,3413
2018-02-17 20:46:42.059140096,60.0539,-139.3325,3692.0,50.0,-2150.0,77.6,3002.0,27.1,29,S,2B,3413
2020-09-20 08:58:28.559140096,60.0539,-139.3325,2605.0,28.0,-1858.0,34.1,1826.0,20.2,64,S,2A,3413
2020-06-21 20:48:32.559140096,60.0539,-139.3325,3682.0,30.0,-2395.0,33.2,2797.0,27.0,49,S,2A,3413
2018-02-02 20:46:48.059140096,60.0539,-139.3325,3609.0,128.0,-2000.0,199.3,3004.0,77.6,9,S,2A,3413
2021-04-28 03:02:43.904044800,60.0539,-139.3325,3844.0,82.0,-2254.0,84.6,3114.0,81.3,12,S,1B,3413
2018-09-20 20:43:29.059140096,60.0539,-139.3325,2301.0,32.0,-1396.0,38.1,1829.0,27.0,20,S,2B,3413
2018-03-28 15:31:26.672365056,60.0539,-139.3325,3679.0,70.0,-2171.0,70.0,2970.0,70.1,12,S,1B,3413
2018-08-04 20:53:44.059140096,60.0539,-139.3325,2989.0,20.0,-2161.0,22.8,2065.0,16.7,60,S,2B,3413
2020-07-09 08:48:31.059140096,60.0539,-139.3325,3283.0,43.0,-1964.0,46.5,2631.0,40.7,15,S,2B,3413
2020-07-27 02:55:15.694104064,60.0539,-139.3325,3000.0,51.0,-1882.0,56.6,2336.0,47.0,12,S,1A,3413
2018-03-14 20:43:52.559140096,60.0539,-139.3325,3763.0,49.0,-2227.0,64.0,3034.0,37.8,19,S,2B,3413
2019-09-30 03:02:39.854842880,60.0539,-139.3325,2657.0,73.0,-1589.0,75.1,2129.0,72.5,12,S,1B,3413
2020-04-27 03:02:38.015848960,60.0539,-139.3325,3726.0,49.0,-2086.0,48.5,3087.0,48.6,24,S,1B,3413
2019-08-08 15:31:40.052251904,60.0539,-139.3325,2674.0,23.0,-1618.0,25.5,2129.0,21.3,24,S,1B,3413
2019-10-15 20:53:03.559139840,60.0539,-139.3325,4.0,3.0,3.0,4.1,-3.0,2.3,399,S,2B,3413
