mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-06-29 15:56:54.573264128,60.1966,-141.3675,1769.0,71.0,-1636.0,72.0,-673.0,63.7,12,S,1A,3413
2018-04-18 20:41:44.059141120,60.1966,-141.3675,1632.0,43.0,-1455.0,44.4,-741.0,36.4,40,S,2A,3413
2018-06-15 08:43:16.559141120,60.1966,-141.3675,1695.0,24.0,-1530.0,24.6,-730.0,20.6,75,S,2A,3413
2019-08-02 08:58:33.559141120,60.1966,-141.3675,1475.0,28.0,-1308.0,29.6,-682.0,19.3,54,S,2A,3413
2017-06-23 15:48:28.264974080,60.1966,-141.3675,1774.0,34.0,-1658.0,32.4,-630.0,40.3,24,S,1A,3413
2019-04-03 03:02:30.818592000,60.1966,-141.3675,1738.0,92.0,-1555.0,92.0,-777.0,94.1,12,S,1B,3413
2018-06-10 08:41:03.059141376,60.1966,-141.3675,1732.0,24.0,-1559.0,24.9,-756.0,21.7,64,S,2A,3413
2018-03-22 20:52:20.559141120,60.1966,-141.3675,1570.0,41.0,-1393.0,43.5,-724.0,28.6,49,S,2B,3413
2019-09-03 08:48:33.059141120,60.1966,-141.3675,1450.0,47.0,-1275.0,48.3,-691.0,40.4,24,S,2A,3413
2018-10-21 08:54:52.559141120,60.1966,-141.3675,1305.0,26.0,-1155.0,26.8,-608.0,20.3,65,S,2A,3413
2021-05-28 03:02:45.549830144,60.1966,-141.3675,2097.0,50.0,-1851.0,47.5,-986.0,56.1,24,S,1B,3413
2018-08-14 08:43:29.059141120,60.1966,-141.3675,1508.0,39.0,-1312.0,40.9,-743.0,32.3,44,S,2B,3413
2019-03-14 20:56:04.059140864,60.1966,-141.3675,1620.0,55.0,-1446.0,55.9,-730.0,52.4,29,S,2B,3413
2021-08-24 15:57:16.321250048,60.1966,-141.3675,1470.0,64.0,-1415.0,64.1,-399.0,56.3,12,S,1A,3413
