mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-06-20 20:55:43.559139840,60.0471,-140.5345,547.0,5.0,-420.0,5.3,350.0,3.5,520,S,2B,3413
2019-10-10 20:48:27.559140096,60.0471,-140.5345,308.0,46.0,-252.0,49.1,177.0,38.7,30,S,2B,3413
2019-04-04 08:55:45.559140096,60.0471,-140.5345,551.0,3.0,-433.0,3.3,341.0,3.0,365,S,2B,3413
2020-02-23 08:58:27.059140096,60.0471,-140.5345,930.0,3.0,-733.0,3.3,572.0,2.6,404,S,2A,3413
2018-12-27 08:47:14.559140096,60.0471,-140.5345,351.0,11.0,-282.0,11.3,209.0,10.3,115,S,2B,3413
2018-09-13 20:50:48.559140096,60.0471,-140.5345,133.0,47.0,-106.0,51.3,80.0,36.6,10,S,2A,3413
2018-03-19 20:44:32.559139840,60.0471,-140.5345,460.0,17.0,-355.0,20.4,292.0,11.4,99,S,2A,3413
2020-06-24 08:48:27.559140096,60.0471,-140.5345,1587.0,10.0,-1282.0,10.8,935.0,8.7,165,S,2B,3413
2020-05-04 02:55:10.689830912,60.0471,-140.5345,926.0,81.0,-778.0,82.0,503.0,77.7,12,S,1A,3413
2019-05-18 20:48:29.559140096,60.0471,-140.5345,751.0,12.0,-595.0,13.3,458.0,8.9,170,S,2A,3413
2017-12-02 20:51:22.059140096,60.0471,-140.5345,363.0,7.0,-288.0,7.0,221.0,6.5,220,S,2A,3413
2018-09-20 20:45:07.059140096,60.0471,-140.5345,466.0,7.0,-369.0,7.6,285.0,4.2,270,S,2A,3413
2020-08-02 02:55:16.008457984,60.0471,-140.5345,1766.0,32.0,-1518.0,32.2,902.0,29.7,24,S,1A,3413
2019-12-30 08:58:28.559140096,60.0471,-140.5345,535.0,7.0,-422.0,7.1,329.0,6.2,264,S,2B,3413
2018-06-13 08:54:30.559140096,60.0471,-140.5345,755.0,19.0,-602.0,19.3,456.0,17.0,95,S,2B,3413
2018-09-08 08:44:23.559140096,60.0471,-140.5345,474.0,8.0,-376.0,8.7,288.0,5.4,265,S,2A,3413
2021-02-27 03:02:42.563642112,60.0471,-140.5345,2034.0,39.0,-1655.0,38.4,1182.0,38.8,35,S,1B,3413
2018-09-23 08:55:12.559140352,60.0471,-140.5345,514.0,3.0,-398.0,3.3,326.0,2.7,405,S,2B,3413
2019-09-23 21:02:12.559140096,60.0471,-140.5345,602.0,3.0,-468.0,3.8,378.0,2.3,399,S,2A,3413
2020-10-12 20:58:26.559140096,60.0471,-140.5345,1380.0,9.0,-1091.0,10.6,845.0,6.5,249,S,2A,3413
2018-10-11 08:58:02.559140096,60.0471,-140.5345,507.0,3.0,-396.0,3.4,316.0,3.0,355,S,2B,3413
2019-05-29 08:58:22.559140096,60.0471,-140.5345,669.0,9.0,-527.0,9.6,412.0,7.3,205,S,2A,3413
2021-03-11 03:02:42.321085952,60.0471,-140.5345,2083.0,100.0,-1696.0,101.7,1209.0,95.8,12,S,1B,3413
2019-03-15 15:48:36.528175104,60.0471,-140.5345,803.0,115.0,-706.0,104.1,382.0,146.8,12,S,1A,3413
2019-05-23 20:48:29.059140352,60.0471,-140.5345,717.0,10.0,-569.0,10.8,437.0,8.1,180,S,2A,3413
2019-07-20 20:58:29.559140096,60.0471,-140.5345,566.0,20.0,-448.0,21.9,346.0,16.1,79,S,2B,3413
2018-12-07 08:47:25.059140096,60.0471,-140.5345,581.0,4.0,-453.0,3.9,364.0,2.8,405,S,2A,3413
2019-02-23 08:57:11.559140096,60.0471,-140.5345,590.0,9.0,-463.0,10.7,365.0,6.4,235,S,2A,3413
2020-11-26 08:48:28.559140096,60.0471,-140.5345,1011.0,13.0,-790.0,13.1,631.0,11.8,144,S,2A,3413
2018-10-03 21:01:19.059140096,60.0471,-140.5345,506.0,3.0,-395.0,3.6,316.0,2.7,350,S,2A,3413
2020-04-05 08:48:26.059140096,60.0471,-140.5345,739.0,39.0,-575.0,46.0,464.0,25.5,25,S,2B,3413
2019-10-21 08:58:24.059140096,60.0471,-140.5345,502.0,9.0,-393.0,9.6,312.0,8.0,274,S,2A,3413
2019-12-05 08:58:26.059140096,60.0471,-140.5345,635.0,2.0,-498.0,2.0,394.0,1.8,365,S,2A,3413
2019-02-02 20:47:22.059139840,60.0471,-140.5345,543.0,3.0,-425.0,3.8,338.0,2.2,520,S,2A,3413
2018-12-20 08:57:07.559140096,60.0471,-140.5345,330.0,13.0,-261.0,13.1,202.0,11.9,105,S,2A,3413
2019-02-13 08:57:49.059140096,60.0471,-140.5345,562.0,4.0,-439.0,3.9,351.0,2.9,325,S,2B,3413
2019-02-23 09:02:13.559140096,60.0471,-140.5345,494.0,62.0,-380.0,77.8,315.0,27.5,25,S,2B,3413
2020-04-13 08:58:26.059140096,60.0471,-140.5345,972.0,5.0,-767.0,5.3,597.0,3.9,435,S,2B,3413
2019-05-01 21:04:54.559140096,60.0471,-140.5345,851.0,18.0,-674.0,19.7,519.0,13.5,129,S,2A,3413
2021-03-01 08:48:25.559140096,60.0471,-140.5345,2070.0,41.0,-1612.0,50.5,1298.0,19.2,64,S,2B,3413
2018-08-07 08:53:34.059140096,60.0471,-140.5345,519.0,10.0,-412.0,10.6,315.0,7.8,165,S,2B,3413
2019-04-01 20:54:53.059140096,60.0471,-140.5345,533.0,3.0,-417.0,3.4,332.0,2.9,390,S,2A,3413
2020-12-24 08:58:25.059140096,60.0471,-140.5345,1113.0,28.0,-852.0,34.4,716.0,14.7,74,S,2A,3413
2018-02-10 08:44:30.059140096,60.0471,-140.5345,423.0,10.0,-329.0,11.7,265.0,6.8,174,S,2B,3413
2018-07-27 20:55:22.059139840,60.0471,-140.5345,488.0,3.0,-375.0,3.8,312.0,2.5,520,S,2A,3413
2020-03-03 20:48:33.559140096,60.0471,-140.5345,915.0,5.0,-725.0,5.5,558.0,3.1,459,S,2B,3413
2020-03-31 08:48:26.559139840,60.0471,-140.5345,854.0,18.0,-674.0,21.4,525.0,11.9,115,S,2B,3413
2021-06-02 15:48:51.997421056,60.0471,-140.5345,2511.0,33.0,-1978.0,26.0,1547.0,42.4,48,S,1A,3413
2019-02-17 20:46:37.559140352,60.0471,-140.5345,606.0,6.0,-477.0,7.0,375.0,3.4,280,S,2B,3413
2020-03-21 08:48:29.059140352,60.0471,-140.5345,1016.0,3.0,-808.0,3.5,616.0,2.9,355,S,2B,3413
2018-12-19 20:50:01.059140096,60.0471,-140.5345,393.0,8.0,-307.0,7.9,245.0,7.1,200,S,2B,3413
2021-05-23 02:55:17.787208960,60.0471,-140.5345,2435.0,27.0,-2035.0,23.8,1338.0,32.9,60,S,1A,3413
2019-04-29 09:02:17.559139840,60.0471,-140.5345,846.0,20.0,-669.0,22.5,518.0,15.5,104,S,2A,3413
2018-06-28 09:03:29.059140096,60.0471,-140.5345,466.0,3.0,-357.0,4.0,298.0,2.4,485,S,2B,3413
2019-08-24 08:48:30.559139840,60.0471,-140.5345,206.0,31.0,-170.0,33.7,116.0,24.2,24,S,2A,3413
2020-09-06 03:02:45.395297024,60.0471,-140.5345,1345.0,37.0,-1113.0,37.7,755.0,35.4,24,S,1B,3413
2018-08-16 20:43:53.059140096,60.0471,-140.5345,406.0,19.0,-328.0,21.3,239.0,13.1,90,S,2B,3413
2019-01-29 08:56:17.559140096,60.0471,-140.5345,542.0,5.0,-427.0,6.5,334.0,2.7,255,S,2B,3413
2019-04-24 08:58:26.059140096,60.0471,-140.5345,819.0,20.0,-646.0,23.0,503.0,11.8,135,S,2A,3413
2021-02-03 03:02:43.181416960,60.0471,-140.5345,1728.0,24.0,-1391.0,23.3,1026.0,24.4,59,S,1B,3413
2018-05-13 20:44:02.059140096,60.0471,-140.5345,849.0,56.0,-681.0,61.3,507.0,43.5,10,S,2A,3413
2019-12-19 20:48:27.059140096,60.0471,-140.5345,485.0,8.0,-380.0,7.8,301.0,7.5,209,S,2B,3413
2019-02-27 20:47:18.559140096,60.0471,-140.5345,608.0,9.0,-474.0,11.0,380.0,4.9,240,S,2B,3413
2019-10-06 03:02:39.935938048,60.0471,-140.5345,259.0,40.0,-192.0,40.7,174.0,40.2,24,S,1B,3413
2019-01-29 08:57:11.059140096,60.0471,-140.5345,468.0,10.0,-366.0,10.8,292.0,8.2,185,S,2A,3413
2019-11-12 08:56:09.059139840,60.0471,-140.5345,691.0,4.0,-542.0,5.0,429.0,3.4,424,S,2A,3413
2019-11-10 08:58:25.059140096,60.0471,-140.5345,474.0,8.0,-371.0,8.3,295.0,6.8,274,S,2A,3413
2018-05-08 20:46:35.559140096,60.0471,-140.5345,493.0,3.0,-384.0,3.2,309.0,2.7,349,S,2B,3413
2021-07-02 15:48:53.699193088,60.0471,-140.5345,1540.0,67.0,-1192.0,61.3,975.0,74.5,12,S,1A,3413
2019-12-02 08:48:28.059140096,60.0471,-140.5345,443.0,8.0,-349.0,7.6,274.0,7.3,224,S,2A,3413
2019-12-15 08:58:31.059140096,60.0471,-140.5345,628.0,3.0,-496.0,3.2,385.0,2.9,354,S,2B,3413
2018-05-02 03:02:25.490255872,60.0471,-140.5345,714.0,29.0,-567.0,28.8,434.0,30.0,36,S,1B,3413
2016-05-12 03:03:18.181209088,60.0471,-140.5345,722.0,29.0,-623.0,24.9,365.0,37.9,48,S,1A,3413
