time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-02T14:43:18.837Z,54.1935,-162.5683,35,2.8,ml,,194,0.828,0.52,us,us60008gcf,2020-05-19T22:14:36.040Z,"91km SE of False Pass, Alaska",earthquake,4.8,2,0.115,10,reviewed,us,us
2020-03-02T14:12:46.263Z,62.2554,-153.4627,12.5,3.2,ml,,,,0.71,ak,ak0202urq9iv,2020-05-19T22:14:19.040Z,"136km ESE of McGrath, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-02T13:43:22.974Z,50.6612,-130.0154,10,4.4,mwr,,154,1.198,0.53,us,us600087vh,2020-05-19T22:14:19.040Z,"183km W of Port Hardy, Canada",earthquake,7.5,1.9,,,reviewed,us,pgc
2020-03-02T12:56:26.829Z,40.5756,-116.2838,8.9,3.5,ml,9,82.22,0.36,0.0677,nn,nn00718129,2020-05-19T22:14:19.040Z,"20km SW of Carlin, Nevada",earthquake,,13.3,0.15,7,reviewed,nn,nn
2020-03-02T12:34:29.049Z,31.3386,-103.519,5,2.8,mb_lg,,37,0.07,0.62,us,us600087uk,2020-09-19T01:20:13.059Z,"9km SSW of Pecos, Texas",earthquake,0.7,1.7,0.089,54,reviewed,us,us
2020-03-02T11:40:15.288Z,31.933,-102.2971,5,2.5,mb_lg,,36,0.077,0.39,us,us600087ty,2020-05-19T22:14:18.040Z,"11km NE of Odessa, Texas",earthquake,1.4,1.8,0.082,40,reviewed,us,us
2020-03-02T10:30:06.408Z,54.1471,-162.564,30.29,3.1,ml,,197,0.867,0.57,us,us60008gce,2020-05-19T22:14:36.040Z,"95km SE of False Pass, Alaska",earthquake,2.7,10.7,0.091,16,reviewed,us,us
2020-03-02T07:35:14.779Z,37.2724,-104.5956,3.97,2.7,ml,,77,0.198,0.51,us,us60008avg,2020-05-19T22:14:30.040Z,"14km NW of Trinidad, Colorado",earthquake,1.9,3.4,0.115,10,reviewed,us,us
2020-03-02T05:58:18.118Z,31.9357,-102.3086,5,3,mb_lg,,40,0.08,0.44,us,us600087r0,2020-06-01T11:09:55.617Z,"11km NNE of Odessa, Texas",earthquake,1.2,1.7,0.059,96,reviewed,us,us
2020-03-02T04:35:24.155Z,61.1033,-150.5539,42,2.8,ml,,,,0.7,ak,ak0202ulwsxa,2020-05-19T22:14:18.040Z,"37km WSW of Anchorage, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-03-02T04:32:40.463Z,52.6159,-166.7132,35,2.6,ml,,266,1.076,0.86,us,us60008gcd,2020-05-19T22:14:36.040Z,"140km S of Unalaska, Alaska",earthquake,2.9,2,0.128,8,reviewed,us,us
2020-03-02T03:05:23.574Z,56.0651,-149.8442,10,3.8,mb,,168,2.227,0.57,us,us600087ns,2020-05-19T22:14:17.040Z,"247km SE of Kodiak, Alaska",earthquake,6.4,1.7,0.228,5,reviewed,us,us
2020-03-02T01:26:44.337Z,65.212,-139.4093,7.7,2.5,ml,,,,0.68,ak,ak0202uk2m9b,2020-03-16T06:23:47.297Z,"93km ENE of Eagle Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T20:01:30.185Z,60.3312,-153.4318,164.6,3.7,ml,,,,0.69,ak,ak0202t7p459,2020-05-19T22:14:16.040Z,"44km WSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T17:28:54.822Z,57.0885,-156.9424,5.4,2.5,ml,,,,0.44,ak,ak0202t62o29,2020-05-19T22:14:16.040Z,"144km NE of Chignik Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T14:11:11.543Z,54.8825,-163.0722,98.28,4.5,mb,,135,0.201,0.95,us,us600087es,2020-05-19T22:14:15.040Z,"22km E of False Pass, Alaska",earthquake,3.3,4.7,0.062,76,reviewed,us,us
2020-03-01T12:21:47.450Z,35.655,-117.4661667,8.44,2.63,ml,40,65,0.06843,0.13,ci,ci39088143,2020-05-19T22:14:15.040Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.45,0.144,156,reviewed,ci,ci
2020-03-01T08:37:56.910Z,40.9393333,-124.3393333,20.68,2.8,md,30,182,0.2152,0.12,nc,nc73348550,2020-05-19T22:14:15.040Z,"20km W of McKinleyville, CA",earthquake,0.6,0.31,0.163,20,reviewed,nc,nc
2020-03-01T02:07:22.238Z,69.6004,-145.0366,10.5,2.7,ml,,,,0.75,ak,ak0202sx0l88,2020-05-19T22:14:14.040Z,"80km SW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-29T22:02:24.560Z,43.8057,-105.2268,0,3.4,ml,,61,0.916,0.55,us,us6000874x,2020-05-19T22:14:14.040Z,"Wyoming",mining explosion,4.1,1.7,0.052,56,reviewed,us,us
2020-02-29T21:47:06.613Z,59.6303,-152.8562,86.8,2.6,ml,,,,0.45,ak,ak0202rl10do,2020-05-19T22:14:13.040Z,"58km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-29T19:13:23.536Z,66.1908,-157.1956,8,2.7,ml,,,,0.71,ak,ak0202rjmw8v,2020-05-19T22:14:13.040Z,"79km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-29T18:17:30.356Z,57.6068,-155.7104,91.7,2.6,ml,,,,0.63,ak,ak0202rj2byx,2020-05-19T22:14:13.040Z,"103km W of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-29T14:51:31.883Z,53.3844,-165.9065,35,3.6,mb,,167,0.583,0.97,us,us600086yk,2020-05-19T22:14:12.040Z,"68km SE of Unalaska, Alaska",earthquake,4.4,1.8,0.107,23,reviewed,us,us
2020-02-29T13:06:32.269Z,44.8003,-111.5449,11.89,3.9,mwr,,40,0.012,0.49,us,us600086x0,2020-05-19T22:14:12.040Z,"38km WNW of West Yellowstone, Montana",earthquake,0.8,4.6,0.044,50,reviewed,us,us
2020-02-29T12:35:37.930Z,35.8473333,-117.677,4.59,3.1,ml,63,20,0.07188,0.16,ci,ci39087367,2020-05-19T22:14:12.040Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.28,0.122,258,reviewed,ci,ci
2020-02-29T06:34:05.205Z,56.2458,-149.73,10,2.7,ml,,246,2.191,1.18,us,us60008d0d,2020-05-19T22:14:35.040Z,"236km SE of Kodiak, Alaska",earthquake,9.3,2,0.077,22,reviewed,us,us
2020-02-28T23:01:39.073Z,57.2931,-154.8728,39.8,3,ml,,,,0.45,ak,ak0202pyeqqo,2020-05-19T22:14:10.040Z,"58km WSW of Larsen Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-02-28T22:57:44.538Z,66.2984,-157.1866,4.6,2.7,ml,,,,0.42,ak,ak0202py5bpf,2020-05-19T22:14:10.040Z,"71km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-28T22:08:52.713Z,43.7742,-105.3225,0,3.4,ml,,81,0.991,0.6,us,us600086it,2020-05-19T22:14:09.040Z,"Wyoming",mining explosion,5.2,1.7,0.042,74,reviewed,us,us
2020-02-28T20:39:28.605Z,61.6887,-150.3304,45.7,2.5,ml,,,,0.47,ak,ak0202pwukbk,2020-05-19T22:14:09.040Z,"17km WSW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-28T20:15:04.825Z,60.951,-150.9777,57,3,ml,,,,0.72,ak,ak0202pwpdb4,2020-05-19T22:14:08.040Z,"31km NNE of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-28T19:07:31.940Z,36.3148333,-120.417,18.33,2.53,md,56,66,0.243,0.14,nc,nc73347795,2020-05-19T22:14:08.040Z,"20km NNW of Coalinga, CA",earthquake,0.25,0.48,0.22,63,reviewed,nc,nc
2020-02-28T18:25:12.717Z,47.5595,-92.6648,0,3.2,ml,,80,0.878,0.66,us,us6000869n,2020-05-19T22:14:08.040Z,"Minnesota",mining explosion,4.9,2,0.081,20,reviewed,us,us
2020-02-28T16:06:16.384Z,53.4109,-165.8995,41.02,3.3,ml,,220,0.565,0.82,us,us60008h3q,2020-05-19T22:14:37.040Z,"66km SE of Unalaska, Alaska",earthquake,6.4,26.9,0.128,8,reviewed,us,us
2020-02-28T14:08:53.137Z,53.4123,-165.2447,35,3,ml,,239,0.748,0.2,us,us60008h3p,2020-05-19T22:14:36.040Z,"87km SSE of Akutan, Alaska",earthquake,4,2,0.115,10,reviewed,us,us
2020-02-28T14:05:23.580Z,56.4995,-148.4664,10,4.1,mb,,147,2.586,0.59,us,us6000863h,2020-05-19T22:14:07.040Z,"278km ESE of Kodiak, Alaska",earthquake,2.5,2,0.235,5,reviewed,us,us
2020-02-28T11:12:47.140Z,38.7928333,-122.7686667,2.33,2.63,md,87,44,0.01046,0.07,nc,nc73347610,2020-05-19T22:14:07.040Z,"2km NNW of The Geysers, CA",earthquake,0.1,0.16,0.254,58,reviewed,nc,nc
2020-02-28T10:48:41.397Z,44.8027,-111.5378,11.09,2.6,ml,,40,0.017,0.33,us,us6000860u,2020-05-19T22:14:06.040Z,"37km WNW of West Yellowstone, Montana",earthquake,1.5,4.4,0.05,52,reviewed,us,us
2020-02-28T09:05:13.179Z,35.27466667,-97.886,7.31,2.53,ml,64,25,0,0.21,ok,ok2020ecre,2020-05-19T22:14:06.040Z,"7km WSW of Tuttle, Oklahoma",earthquake,,0.4,0.2,21,reviewed,ok,ok
2020-02-28T04:22:10.453Z,61.4786,-149.9916,31.1,2.6,ml,,,,0.51,ak,ak0202pn7y1v,2020-05-19T22:14:04.040Z,"5km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-28T03:38:56.198Z,65.2937,-162.9835,11.2,2.8,ml,,,,0.66,ak,ak0202pmqlo4,2020-05-19T22:14:04.040Z,"143km NE of Nome, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-28T01:17:22.992Z,62.67,-149.0496,61.6,2.5,ml,,,,0.49,ak,ak0202plelpw,2020-05-19T22:14:04.040Z,"65km NE of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-28T01:08:28.956Z,37.2837,-97.4318,5,2.8,mb_lg,,97,0.291,0.32,us,us600085qq,2020-05-19T22:14:04.040Z,"5km WNW of Wellington, Kansas",earthquake,1.4,1.7,0.068,56,reviewed,us,us
2020-02-28T00:41:15.756Z,61.1679,-151.2676,70.2,3.4,ml,,,,0.84,ak,ak0202pkyaog,2020-05-19T22:14:03.040Z,"58km N of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-27T23:27:29.870Z,38.8338333,-122.8066667,2.73,3.68,mw,92,27,0.01076,0.06,nc,nc73347185,2020-05-19T22:14:03.040Z,"7km W of Cobb, CA",earthquake,0.09,0.14,,4,reviewed,nc,nc
2020-02-27T21:10:43.366Z,52.5388,-166.9445,10,3,ml,,208,1.051,0.35,us,us60008b87,2020-05-19T22:14:34.040Z,"137km ESE of Nikolski, Alaska",earthquake,3.9,1.9,0.105,12,reviewed,us,us
2020-02-27T20:32:19.434Z,43.5601,-105.2796,0,3.1,ml,,148,3.198,0.88,us,us600085ij,2020-05-19T22:14:02.040Z,"Wyoming",mining explosion,4.2,1.9,0.062,34,reviewed,us,us
2020-02-27T19:00:38.080Z,33.4413333,-116.576,9.74,2.52,ml,104,19,0.05755,0.19,ci,ci39085663,2020-05-19T22:14:02.040Z,"16km SE of Anza, CA",earthquake,0.12,0.23,0.176,107,reviewed,ci,ci
2020-02-27T16:33:08.114Z,56.1543,-152.8392,11.2,2.5,ml,,,,0.37,ak,ak0202o6w5kr,2020-05-19T22:14:34.040Z,"164km SSE of Larsen Bay, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-02-27T11:49:49.250Z,34.1543333,-116.4273333,7.99,2.52,ml,80,32,0.04594,0.15,ci,ci39085159,2020-05-19T22:14:00.040Z,"4km N of Yucca Valley, CA",earthquake,0.11,0.42,0.164,130,reviewed,ci,ci
2020-02-27T10:13:24.282Z,60.4891,-150.7798,44.8,3.9,ml,,,,0.91,ak,ak0202o37ath,2020-05-19T22:14:00.040Z,"4km SW of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-27T07:59:09.910Z,48.052,-123.107833333333,44.3,3.03,ml,51,33,,0.25,uw,uw61578142,2020-05-19T22:14:00.040Z,"4km SW of Sequim, Washington",earthquake,0.33,0.63,0.194725455611379,34,reviewed,uw,uw
2020-02-27T06:43:31.802Z,55.9355,-149.23,10.54,2.9,ml,,200,2.589,0.52,us,us60008b7w,2020-05-19T22:14:34.040Z,"283km SE of Kodiak, Alaska",earthquake,2.4,8.2,0.055,44,reviewed,us,us
2020-02-27T06:18:28.900Z,40.3896667,-125.0285,1.71,2.55,md,21,297,0.5339,0.11,nc,nc73346805,2020-05-19T22:14:10.040Z,"63km W of Petrolia, CA",earthquake,1.94,2.77,0.342,27,reviewed,nc,nc
2020-02-27T06:15:51.627Z,60.2199,-151.1792,42.9,2.7,ml,,,,0.66,ak,ak0202o0u1ww,2020-05-19T22:14:00.040Z,"18km SSE of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-27T06:05:58.230Z,37.3225,-87.2585,27.03,2.61,md,16,66,0.1016,0.3,se,se60101023,2020-05-19T22:14:00.040Z,"7km NW of Morehead, Kentucky",earthquake,0.61,0.79,0.244,13,reviewed,se,se
2020-02-27T05:46:31.177Z,65.3013,-134.4725,5.4,2.7,ml,,,,0.54,ak,ak0202o0f7yz,2020-03-06T17:41:23.891Z,"202km NNE of Mayo, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-02-26T19:44:44.708Z,63.0173,-150.4342,100.3,2.6,ml,,,,0.5,ak,ak0202ml7jlw,2020-05-19T22:13:59.040Z,"79km NNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-26T18:44:16.490Z,39.6548333,-120.04,2.11,2.84,md,15,120,0.077,0.12,nc,nc73346460,2020-05-19T22:13:58.040Z,"6km WSW of Cold Springs, NV",earthquake,0.36,1.17,0.121,23,reviewed,nc,nc
2020-02-26T18:34:13.170Z,38.8345,-122.7873333,2.29,3.68,mw,86,46,0.004557,0.06,nc,nc73346395,2020-05-19T22:13:58.040Z,"6km WNW of Cobb, CA",earthquake,0.1,0.15,,3,reviewed,nc,nc
2020-02-26T18:31:33.530Z,38.8321667,-122.793,1.75,2.82,md,71,23,0.006569,0.05,nc,nc73346365,2020-05-19T22:13:58.040Z,"6km W of Cobb, CA",earthquake,0.11,0.16,0.309,41,reviewed,nc,nc
2020-02-26T18:11:53.855Z,31.6486,-104.483,7.62,3.4,ml,,75,0.477,0.65,us,us600084r6,2020-05-19T22:13:58.040Z,"75km NNE of Van Horn, Texas",earthquake,1.2,5.2,0.047,60,reviewed,us,us
2020-02-26T14:09:01.530Z,36.4353333,-120.6328333,15.44,2.54,md,64,62,0.2578,0.2,nc,nc73346290,2020-05-19T22:13:57.040Z,"4km ENE of New Idria, CA",earthquake,0.39,0.78,0.193,67,reviewed,nc,nc
2020-02-26T09:21:14.490Z,40.3008333,-124.6188333,18.18,2.69,md,44,241,0.2117,0.14,nc,nc73346175,2020-05-19T22:13:57.040Z,"28km W of Petrolia, CA",earthquake,1.27,0.35,0.188,42,reviewed,nc,nc
2020-02-26T06:44:18.997Z,69.4381,-143.9698,14.9,2.5,ml,,,,0.74,ak,ak0202mdguqz,2020-05-19T22:13:56.040Z,"69km S of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-25T22:56:38.588Z,61.6462,-146.5784,28.4,3.1,ml,,,,0.56,ak,ak0202kzj1yd,2020-05-09T21:40:46.040Z,"56km NNW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-25T22:35:19.300Z,35.3535,-117.8158333,3.97,3.32,ml,57,37,0.08932,0.2,ci,ci39083439,2020-05-09T21:40:46.040Z,"17km W of Johannesburg, CA",earthquake,0.17,0.62,0.194,145,reviewed,ci,ci
2020-02-25T21:09:25.553Z,43.4959,-105.1958,0,3.2,ml,,83,1.046,0.65,us,us6000847z,2020-05-09T21:40:45.040Z,"Wyoming",mining explosion,2.3,1.8,0.053,52,reviewed,us,us
2020-02-25T18:34:01.426Z,47.454,-93.0442,0,3.1,mb_lg,,74,1.156,0.59,us,us6000844p,2020-05-09T21:40:45.040Z,"Minnesota",mining explosion,4.3,2,0.093,30,reviewed,us,us
2020-02-25T17:51:31.400Z,53.0523,-163.0914,10,2.9,ml,,257,1.818,0.77,us,us60008eqc,2020-05-09T21:40:56.040Z,"201km S of False Pass, Alaska",earthquake,2.1,2,0.115,10,reviewed,us,us
2020-02-25T17:22:24.796Z,52.5759,-164.0622,10,2.9,ml,,256,1.866,0.46,us,us70008eqv,2020-05-09T21:41:18.040Z,"207km SE of Akutan, Alaska",earthquake,4.5,2,0.115,10,reviewed,us,us
2020-02-25T17:19:38.610Z,33.8725,-119.3596667,5.95,3.08,ml,28,138,0.3287,0.28,ci,ci39083127,2020-05-09T21:41:18.040Z,"23km SE of Santa Cruz Is. (E end), CA",earthquake,0.5,31.61,0.161,92,reviewed,ci,ci
2020-02-25T17:16:03.880Z,35.6791667,-117.4636667,4.88,3.24,ml,43,73,0.09247,0.14,ci,ci39083119,2020-05-09T21:41:18.040Z,"11km SSW of Searles Valley, CA",earthquake,0.14,0.39,0.149,99,reviewed,ci,ci
2020-02-25T05:53:52.914Z,62.0911,-153.05,2.5,2.6,ml,,,,0.55,ak,ak0202kpe2ly,2020-05-09T21:41:17.040Z,"156km SE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-25T05:53:24.796Z,45.8517,-111.3695,5,2.7,ml,,86,0.313,0.29,us,us70007wax,2020-05-09T21:41:17.040Z,"2km W of Manhattan, Montana",earthquake,0.8,1.8,0.053,46,reviewed,us,us
2020-02-25T02:56:56.176Z,63.9666,-148.1898,105.7,2.5,ml,,,,0.44,ak,ak0202knmfc5,2020-05-09T21:41:16.040Z,"39km ENE of Healy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-24T18:50:25.660Z,35.914,-117.6788333,2.38,2.52,ml,33,33,0.04096,0.13,ci,ci39082327,2020-05-09T21:40:44.040Z,"21km E of Little Lake, CA",earthquake,0.12,0.21,0.164,52,reviewed,ci,ci
2020-02-24T16:25:51.409Z,53.5324,-164.751,21.79,2.8,ml,,232,0.806,0.27,us,us600089gp,2020-05-09T21:40:54.040Z,"95km SE of Akutan, Alaska",earthquake,8.5,20.2,0.115,10,reviewed,us,us
2020-02-24T14:43:09.807Z,55.2809,-161.9942,111.05,3.8,mb,,101,0.062,0.42,us,us6000867u,2020-05-09T21:40:51.040Z,"47km ENE of Cold Bay, Alaska",earthquake,7.3,3,0.227,5,reviewed,us,us
2020-02-24T10:53:32.243Z,43.7432,-127.8964,10,4.1,mb,,249,1.95,0.88,us,us70007vpt,2020-05-09T21:41:15.040Z,"290km WNW of Bandon, Oregon",earthquake,9.9,2,0.213,6,reviewed,us,us
2020-02-24T07:26:57.190Z,36.582,-89.8891667,11.9,2.69,md,69,33,0.04957,0.12,nm,nm60304556,2020-05-09T21:41:15.040Z,"7km ENE of Malden, Missouri",earthquake,0.15,0.3,0.11,56,reviewed,nm,nm
2020-02-24T06:30:14.960Z,33.0666667,-92.5995,14.28,2.79,md,10,84,0.2558,0.27,nm,nm60304561,2020-05-11T23:21:49.267Z,"9km SE of El Dorado, Arkansas",earthquake,1.52,0.88,0.211,17,reviewed,nm,nm
2020-02-24T02:42:04.103Z,55.6837,-158.7189,55,2.5,ml,,,,0.37,ak,ak0202izzyre,2020-05-09T21:40:54.040Z,"65km S of Chignik Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-24T02:34:41.238Z,56.2758,-149.3379,10,3,ml,,263,2.33,0.32,us,us600089gt,2020-05-09T21:40:54.040Z,"251km SE of Kodiak, Alaska",earthquake,6.9,2,0.052,48,reviewed,us,us
2020-02-24T02:26:27.162Z,53.4528,-165.3132,35,3.8,mb,,174,0.696,1.03,us,us70007vix,2020-05-09T21:41:15.040Z,"81km SSE of Akutan, Alaska",earthquake,4.6,2,0.096,28,reviewed,us,us
2020-02-23T22:58:35.076Z,57.8784,-132.5926,5,3,ml,,51,0.781,0.55,us,us60008fvn,2020-05-09T21:40:57.040Z,"117km ESE of Juneau, Alaska",earthquake,2,2,0.049,55,reviewed,us,us
2020-02-23T22:01:56.480Z,49.339,-120.503833333333,-0.51,2.5,ml,7,231,,0.18,uw,uw61576937,2020-02-24T22:12:57.700Z,"13km S of Princeton, Canada",explosion,2.03,31.61,0.185320134357388,5,reviewed,uw,uw
2020-02-23T21:22:21.275Z,53.9715,-163.6282,35,2.6,ml,,227,0.853,0.59,us,us70007vgm,2020-05-09T21:41:15.040Z,"98km S of False Pass, Alaska",earthquake,2.9,2,0.148,6,reviewed,us,us
2020-02-23T19:29:22.140Z,53.4096,-165.2765,35,3.7,mb,,239,0.744,0.37,us,us60008fvp,2020-05-09T21:40:57.040Z,"87km SSE of Akutan, Alaska",earthquake,5.8,2,0.251,4,reviewed,us,us
2020-02-23T16:45:17.332Z,53.4216,-165.3503,35,3.7,mb,,197,0.719,0.56,us,us600085yw,2020-05-09T21:40:50.040Z,"84km SSE of Akutan, Alaska",earthquake,2.6,2,0.205,6,reviewed,us,us
2020-02-23T16:15:43.413Z,60.9078,-151.2538,68.9,3.5,ml,,,,0.96,ak,ak0202hkmzdo,2020-05-09T21:41:14.040Z,"28km N of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-23T10:28:58.662Z,60.3243,-151.3673,59.7,2.5,ml,,,,0.6,ak,ak0202hh579o,2020-05-09T21:41:13.040Z,"7km SW of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-23T05:43:44.067Z,31.6616,-104.3762,5,2.6,ml,,71,0.129,0.3,us,us70007v26,2020-05-09T21:41:13.040Z,"73km W of Mentone, Texas",earthquake,1,1.2,0.101,48,reviewed,us,us
2020-02-23T02:32:50.887Z,61.7723,-135.3066,10.1,3.5,ml,,,,0.65,ak,ak0202hceko5,2020-03-15T02:09:02.818Z,"115km WSW of Faro, Canada",earthquake,,0.3,,,reviewed,ak,ak
2020-02-22T21:47:13.266Z,53.4919,-165.7055,35,2.9,ml,,199,0.592,0.59,us,us60008bag,2020-05-09T21:40:55.040Z,"69km SE of Unalaska, Alaska",earthquake,4,2,0.115,10,reviewed,us,us
2020-02-22T20:00:26.586Z,36.8006,-104.954,6.11,2.7,mb_lg,,91,0.072,0.33,us,us70007uw1,2020-05-09T21:41:12.040Z,"32km N of Cimarron, New Mexico",earthquake,5.2,1.9,0.102,48,reviewed,us,us
2020-02-22T19:59:13.881Z,58.8224,-135.2809,5.5,2.5,ml,,,,0.93,ak,ak0202fz5b4g,2020-05-09T21:41:12.040Z,"45km S of Haines, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-22T19:14:27.580Z,40.2895,-124.6736667,7.07,4.33,mw,27,286,0.2533,0.16,nc,nc73344735,2020-05-09T21:41:12.040Z,"33km W of Petrolia, CA",earthquake,1.48,0.86,,4,reviewed,nc,nc
2020-02-22T11:28:04.120Z,36.36233333,-98.15083333,6.26,2.51,ml,95,55,0,0.19,ok,ok2020drww,2020-05-09T21:41:11.040Z,"22km SSE of Helena, Oklahoma",earthquake,,0.3,0.23,41,reviewed,ok,ok
2020-02-22T09:20:52.780Z,32.3263333,-115.3511667,28.12,2.67,ml,32,113,0.1008,0.24,ci,ci39080519,2020-05-09T21:41:11.040Z,"15km WSW of Delta, B.C., MX",earthquake,0.37,0.51,0.168,56,reviewed,ci,ci
2020-02-22T07:24:52.165Z,53.3589,-167.1819,64.1,2.5,ml,,203,0.44,0.3,us,us70007uy2,2020-05-09T21:41:12.040Z,"71km SW of Unalaska, Alaska",earthquake,11.5,20.9,0.128,8,reviewed,us,us
2020-02-22T07:22:49.690Z,35.7765,-117.619,9.19,2.61,ml,45,37,0.04288,0.14,ci,ci39080439,2020-05-09T21:40:44.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.13,0.35,0.155,77,reviewed,ci,ci
2020-02-22T06:09:39.970Z,40.3003333,-124.6733333,7.23,2.55,md,40,258,0.2533,0.24,nc,nc73344490,2020-05-09T21:41:10.040Z,"33km W of Petrolia, CA",earthquake,0.79,0.69,0.216,27,reviewed,nc,nc
2020-02-22T05:43:55.802Z,53.2047,-164.5865,13.92,2.7,ml,,220,1.169,0.33,us,us60008bac,2020-05-09T21:40:55.040Z,"129km SE of Akutan, Alaska",earthquake,6.9,13.9,0.105,12,reviewed,us,us
2020-02-22T04:51:53.550Z,43.1518,-126.313,10,3,ml,,242,1.508,1,us,us70007un6,2020-05-09T21:41:10.040Z,"154km W of Bandon, Oregon",earthquake,4.5,2,0.036,104,reviewed,us,us
2020-02-22T02:33:21.730Z,38.7631667,-122.7388333,2.88,2.81,md,74,56,0.01104,0.07,nc,nc73344415,2020-05-09T21:41:09.040Z,"2km SE of The Geysers, CA",earthquake,0.12,0.2,0.156,60,reviewed,nc,nc
2020-02-22T02:00:01.190Z,31.8928333,-115.583,5.5,2.51,ml,20,137,0.3298,0.42,ci,ci39080239,2020-05-09T21:40:44.040Z,"54km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.68,31.61,0.163,29,reviewed,ci,ci
2020-02-22T00:16:04.030Z,53.6918,-165.0231,53.49,2.7,ml,,198,0.578,0.51,us,us60008ba5,2020-05-09T21:40:55.040Z,"69km SE of Akutan, Alaska",earthquake,6.6,21.6,0.105,12,reviewed,us,us
2020-02-21T21:59:31.286Z,55.9787,-149.7501,10,2.9,ml,,219,2.319,0.78,us,us6000882j,2020-05-09T21:40:52.040Z,"258km SE of Kodiak, Alaska",earthquake,8,2,0.066,30,reviewed,us,us
2020-02-21T20:45:59.575Z,62.8631,-148.1761,70.7,2.5,ml,,,,0.52,ak,ak0202ec4kqe,2020-05-09T21:41:08.040Z,"68km SSE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-21T18:39:39.590Z,35.6705,-117.5298333,8.72,3.09,ml,46,60,0.1003,0.13,ci,ci39079791,2020-05-09T21:41:08.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.35,0.155,242,reviewed,ci,ci
2020-02-21T18:25:58.600Z,36.47783333,-98.74483333,8.01,2.73,ml,67,37,0,0.16,ok,ok2020dqpd,2020-05-09T21:41:08.040Z,"32km NW of Fairview, Oklahoma",earthquake,,0.4,0.19,26,reviewed,ok,ok
2020-02-21T15:30:17.280Z,36.20483333,-97.42783333,8.81,2.5,ml,87,24,0,0.24,ok,ok2020dqji,2020-05-09T21:40:44.040Z,"15km SW of Perry, Oklahoma",earthquake,,2.4,0.22,38,reviewed,ok,ok
2020-02-21T13:42:53.410Z,34.5075,-118.6345,18.06,3.52,mw,130,19,0.01866,0.23,ci,ci39079535,2020-07-30T12:35:15.623Z,"2km NNW of Castaic, CA",earthquake,0.14,0.33,,6,reviewed,ci,ci
2020-02-21T11:56:06.994Z,56.0159,-149.6229,7.8,3.2,ml,,198,2.359,0.71,us,us6000882h,2020-05-09T21:40:52.040Z,"260km SE of Kodiak, Alaska",earthquake,8.4,7.7,0.076,23,reviewed,us,us
2020-02-21T09:36:43.175Z,68.013,-135.3824,14.5,3.3,ml,,,,0.67,ak,ak0202e5ir8w,2020-03-02T17:59:47.930Z,"67km NNW of Fort McPherson, Canada",earthquake,,0.6,,,reviewed,ak,ak
