PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC13
Station name, ChirikofIsAK2008
Begin Date, 2008-09-17
End Date, 2022-12-21
Release Date, 2023-06-22
Source file, AC13.cwu.nam14.pos
Offset from source file, 162.49 mm North, -84.42 mm East, -56.62 mm Vertical
Reference position, 55.8218976390 North Latitude, -155.6224013975 East Longitude, 222.77374 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2017-02-19,271.14, -140.59, -99.49, 2.16, 1.43, 6.91, repro,
2017-02-20,271.52, -141.69, -98.09, 2.16, 1.43, 6.91, repro,
2017-02-21,271.46, -140.84, -103.50, 2.16, 1.44, 6.95, repro,
2017-02-22,271.06, -140.27, -108.82, 2.16, 1.44, 6.94, repro,
2017-02-23,268.93, -142.47, -108.01, 2.2, 1.47, 7.03, repro,
2017-02-24,268.43, -141.65, -110.05, 2.16, 1.44, 6.93, repro,
2017-02-25,271.35, -140.70, -102.77, 2.25, 1.56, 7.51, repro,
2017-02-26,271.30, -140.20, -102.69, 2.16, 1.43, 6.92, repro,
2017-02-27,269.68, -140.13, -99.73, 2.19, 1.47, 7.1, repro,
2017-02-28,270.36, -140.15, -95.32, 2.15, 1.43, 6.89, repro,
2017-03-01,270.88, -141.53, -102.15, 2.16, 1.44, 6.94, repro,
2017-03-02,271.35, -141.95, -97.45, 2.16, 1.44, 6.93, repro,
2017-03-03,271.03, -140.41, -99.37, 2.17, 1.43, 6.93, repro,
2017-03-04,271.87, -141.93, -98.17, 2.17, 1.44, 6.97, repro,
2017-03-05,272.80, -141.75, -98.84, 2.16, 1.45, 6.97, repro,
2017-03-06,272.67, -141.18, -101.66, 2.17, 1.48, 7.18, repro,
2017-03-07,273.27, -142.18, -101.54, 2.25, 1.46, 7.09, repro,
2017-03-08,272.37, -142.21, -95.54, 2.19, 1.44, 6.97, repro,
2017-03-09,271.30, -142.68, -101.31, 2.17, 1.43, 6.93, repro,
2017-03-10,273.09, -142.36, -105.68, 2.16, 1.44, 6.96, repro,
2017-03-11,273.75, -142.13, -100.81, 2.14, 1.43, 6.9, repro,
2017-03-12,274.52, -143.28, -98.88, 2.15, 1.43, 6.95, repro,
2017-03-13,273.11, -143.13, -96.51, 2.15, 1.42, 6.87, repro,
2017-03-14,272.94, -141.73, -96.71, 2.15, 1.43, 6.88, repro,
2017-03-15,272.91, -141.62, -90.82, 2.17, 1.45, 7, repro,
2017-03-16,272.43, -142.40, -94.30, 2.21, 1.46, 7.05, repro,
2017-03-17,273.56, -142.07, -98.48, 2.16, 1.44, 6.94, repro,
2017-03-18,273.25, -143.52, -92.52, 2.15, 1.43, 6.89, repro,
2017-03-19,274.10, -142.67, -93.51, 2.15, 1.43, 6.86, repro,
2017-03-20,273.10, -142.59, -94.64, 2.16, 1.44, 6.93, repro,
2017-03-21,272.72, -142.73, -93.81, 2.16, 1.45, 6.99, repro,
2017-03-22,274.17, -143.40, -91.18, 2.15, 1.44, 6.93, repro,
2017-03-23,272.83, -141.58, -89.29, 2.21, 1.46, 7.04, repro,
2017-03-24,273.44, -143.02, -92.53, 2.21, 1.46, 7.02, repro,
2017-03-25,274.05, -143.55, -93.98, 2.16, 1.43, 6.92, repro,
2017-03-26,273.28, -143.14, -93.14, 2.17, 1.45, 6.99, repro,
2017-03-27,273.96, -142.46, -100.46, 2.17, 1.45, 7.04, repro,
2017-03-28,272.64, -142.90, -101.59, 2.15, 1.43, 6.9, repro,
2017-03-29,273.10, -143.60, -97.68, 2.14, 1.42, 6.84, repro,
2017-03-30,274.84, -143.71, -97.22, 2.16, 1.43, 6.88, repro,
2017-03-31,272.97, -144.37, -93.77, 2.16, 1.44, 6.96, repro,
2017-04-01,273.71, -144.39, -94.61, 2.16, 1.45, 6.98, repro,
2017-04-02,275.63, -143.47, -98.41, 2.16, 1.44, 6.94, repro,
2017-04-03,273.82, -144.30, -97.71, 2.16, 1.43, 6.89, repro,
2017-04-04,273.38, -144.77, -95.75, 2.16, 1.43, 6.88, repro,
2017-04-05,271.82, -145.11, -98.85, 2.16, 1.43, 6.92, repro,
2017-04-06,272.97, -144.38, -92.62, 2.15, 1.44, 6.94, repro,
2017-04-07,274.25, -143.76, -99.32, 2.17, 1.45, 7.01, repro,
2017-04-08,275.29, -144.03, -96.11, 2.14, 1.43, 6.88, repro,
2017-04-09,275.21, -143.48, -97.78, 2.15, 1.43, 6.88, repro,
2017-04-10,274.51, -143.73, -100.40, 2.16, 1.43, 6.91, repro,
2017-04-11,275.50, -144.69, -112.22, 2.17, 1.44, 6.96, repro,
2017-04-12,275.90, -143.58, -105.48, 2.15, 1.44, 6.93, repro,
2017-04-13,275.84, -142.63, -105.69, 2.15, 1.44, 6.95, repro,
2017-04-14,275.74, -142.98, -102.12, 2.15, 1.43, 6.91, repro,
2017-04-15,274.81, -143.88, -98.91, 2.16, 1.43, 6.9, repro,
2017-04-16,275.84, -143.77, -105.84, 2.16, 1.43, 6.94, repro,
2017-04-17,276.40, -143.47, -103.80, 2.16, 1.44, 6.96, repro,
2017-04-18,276.36, -143.04, -102.51, 2.17, 1.45, 7, repro,
2017-04-19,277.08, -143.74, -100.76, 2.15, 1.43, 6.92, repro,
2017-04-20,276.78, -144.09, -102.67, 2.14, 1.42, 6.86, repro,
2017-04-21,275.15, -144.46, -100.47, 2.16, 1.43, 6.92, repro,
2017-04-22,276.80, -143.96, -108.74, 2.16, 1.43, 6.95, repro,
2017-04-23,276.62, -142.65, -108.77, 2.15, 1.44, 6.94, repro,
2017-04-24,276.55, -142.36, -108.48, 2.15, 1.44, 6.96, repro,
2017-04-25,277.07, -143.00, -100.16, 2.15, 1.43, 6.89, repro,
2017-04-26,277.38, -143.74, -93.89, 2.16, 1.43, 6.94, repro,
2017-04-27,276.30, -143.14, -96.59, 2.22, 1.45, 7.01, repro,
2017-04-28,277.25, -143.69, -99.99, 2.21, 1.46, 7.02, repro,
2017-04-29,277.53, -143.78, -104.26, 2.15, 1.44, 6.97, repro,
2017-04-30,275.98, -143.10, -103.21, 2.16, 1.43, 6.92, repro,
2017-05-01,278.41, -143.93, -95.04, 2.16, 1.44, 6.93, repro,
2017-05-02,277.70, -144.24, -96.97, 2.16, 1.43, 6.93, repro,
2017-05-03,276.60, -142.89, -95.32, 2.15, 1.43, 6.91, repro,
2017-05-04,276.69, -142.83, -98.36, 2.16, 1.45, 6.96, repro,
2017-05-05,279.74, -143.75, -98.76, 2.17, 1.46, 7.1, repro,
2017-05-06,278.80, -144.66, -97.62, 2.18, 1.44, 6.99, repro,
2017-05-07,276.23, -145.39, -100.38, 2.17, 1.44, 6.96, repro,
2017-05-08,277.10, -143.63, -101.78, 2.17, 1.43, 6.96, repro,
2017-05-09,276.41, -144.55, -96.53, 2.16, 1.44, 6.98, repro,
2017-05-10,278.72, -143.92, -104.88, 2.15, 1.44, 6.94, repro,
2017-05-11,278.80, -144.28, -100.41, 2.16, 1.44, 6.98, repro,
2017-05-12,278.09, -144.04, -103.19, 2.16, 1.43, 6.93, repro,
2017-05-13,276.58, -143.41, -92.10, 2.16, 1.43, 6.95, repro,
2017-05-14,277.38, -142.56, -95.83, 2.16, 1.43, 6.94, repro,
2017-05-15,278.26, -143.81, -92.20, 2.16, 1.44, 6.96, repro,
2017-05-16,276.90, -142.71, -95.30, 2.16, 1.43, 6.98, repro,
2017-05-17,278.22, -144.10, -98.41, 2.17, 1.44, 6.98, repro,
2017-05-18,277.87, -143.63, -97.71, 2.15, 1.43, 6.9, repro,
2017-05-19,277.27, -143.86, -108.77, 2.19, 1.47, 7.24, repro,
2017-05-20,278.88, -144.86, -101.18, 2.17, 1.44, 7.01, repro,
2017-05-21,278.17, -143.80, -104.86, 2.15, 1.44, 6.95, repro,
2017-05-22,276.87, -144.03, -103.38, 2.15, 1.44, 6.95, repro,
2017-05-23,277.79, -143.49, -104.69, 2.17, 1.45, 7.01, repro,
2017-05-24,279.53, -143.32, -100.47, 2.17, 1.44, 6.98, repro,
2017-05-25,278.04, -145.09, -96.67, 2.16, 1.44, 6.97, repro,
2017-05-26,278.81, -144.77, -102.19, 2.15, 1.44, 6.94, repro,
2017-05-27,279.29, -143.45, -108.17, 2.15, 1.43, 6.94, repro,
2017-05-28,280.15, -144.46, -106.57, 2.19, 1.46, 7.07, repro,
2017-05-29,278.95, -145.00, -103.60, 2.15, 1.44, 6.92, repro,
2017-05-30,280.26, -145.02, -101.17, 2.17, 1.44, 6.96, repro,
2017-05-31,280.63, -146.07, -97.61, 2.16, 1.44, 6.95, repro,
2017-06-01,279.81, -144.70, -96.13, 2.14, 1.43, 6.89, repro,
2017-06-02,279.50, -144.37, -101.95, 2.2, 1.47, 7.04, repro,
2017-06-03,280.68, -144.60, -100.36, 2.15, 1.44, 6.94, repro,
2017-06-04,280.02, -146.45, -105.56, 2.16, 1.44, 6.95, repro,
2017-06-05,281.78, -146.20, -100.85, 2.17, 1.43, 6.94, repro,
2017-06-06,279.95, -145.30, -94.42, 2.23, 1.46, 7.08, repro,
2017-06-07,280.53, -146.50, -96.10, 2.18, 1.45, 6.97, repro,
2017-06-08,281.10, -145.94, -103.73, 2.15, 1.44, 6.92, repro,
2017-06-09,281.95, -144.75, -101.70, 2.16, 1.43, 6.91, repro,
2017-06-10,280.50, -145.12, -102.86, 2.18, 1.43, 6.95, repro,
2017-06-11,281.18, -146.82, -99.71, 2.23, 1.46, 7.09, repro,
2017-06-12,282.86, -145.11, -101.04, 2.14, 1.43, 6.91, repro,
2017-06-13,280.73, -145.19, -96.34, 2.14, 1.43, 6.9, repro,
2017-06-14,282.63, -145.27, -101.97, 2.15, 1.43, 6.91, repro,
2017-06-15,281.88, -145.78, -98.13, 2.2, 1.47, 7.06, repro,
2017-06-16,281.31, -144.27, -104.57, 2.24, 1.5, 7.32, repro,
2017-06-17,283.27, -146.32, -98.99, 2.16, 1.44, 6.95, repro,
2017-06-18,281.53, -146.26, -105.14, 2.14, 1.44, 6.91, repro,
2017-06-19,281.29, -147.14, -105.20, 2.15, 1.44, 6.95, repro,
2017-06-20,280.57, -146.39, -101.72, 2.15, 1.43, 6.9, repro,
2017-06-21,282.88, -145.97, -108.65, 2.19, 1.45, 7.02, repro,
2017-06-22,280.85, -145.25, -103.31, 2.16, 1.44, 6.91, repro,
2017-06-23,283.71, -146.46, -103.31, 2.14, 1.44, 6.89, repro,
2017-06-24,281.56, -146.89, -101.67, 2.15, 1.44, 6.89, repro,
2017-06-25,283.92, -146.77, -100.58, 2.16, 1.43, 6.92, repro,
2017-06-26,282.45, -146.65, -114.92, 2.17, 1.44, 6.97, repro,
2017-06-27,280.80, -145.40, -103.39, 2.17, 1.43, 6.93, repro,
2017-06-28,282.57, -146.90, -99.96, 2.16, 1.44, 6.93, repro,
2017-06-29,281.78, -146.69, -99.92, 2.16, 1.45, 7, repro,
2017-06-30,283.78, -146.13, -103.98, 2.18, 1.46, 7.03, repro,
2017-07-01,282.50, -147.00, -102.85, 2.15, 1.43, 6.92, repro,
2017-07-02,282.80, -146.77, -100.33, 2.18, 1.44, 7, repro,
2017-07-03,284.06, -147.94, -101.44, 2.17, 1.44, 7, repro,
2017-07-04,284.15, -147.63, -102.39, 2.16, 1.44, 6.93, repro,
2017-07-05,283.96, -148.00, -97.70, 2.15, 1.44, 6.94, repro,
2017-07-06,284.86, -147.86, -101.71, 2.2, 1.47, 7.06, repro,
2017-07-07,283.53, -147.80, -98.71, 2.2, 1.47, 7.09, repro,
2017-07-08,285.63, -148.24, -101.71, 2.17, 1.44, 7, repro,
2017-07-09,285.91, -146.82, -99.46, 2.17, 1.44, 6.96, repro,
2017-07-10,281.62, -146.71, -103.00, 2.16, 1.45, 6.97, repro,
2017-07-11,283.67, -146.83, -103.95, 2.17, 1.43, 6.95, repro,
2017-07-12,282.90, -147.04, -105.37, 2.19, 1.45, 7.09, repro,
2017-07-13,285.31, -147.65, -95.72, 2.17, 1.45, 6.99, repro,
2017-07-14,284.38, -147.50, -103.95, 2.14, 1.43, 6.98, repro,
2017-07-15,282.73, -147.54, -99.10, 2.25, 1.49, 7.17, repro,
2017-07-16,284.16, -147.03, -103.95, 2.16, 1.44, 6.94, repro,
2017-07-17,284.56, -147.56, -101.93, 2.21, 1.45, 7.08, repro,
2017-07-18,282.44, -147.55, -106.01, 2.15, 1.44, 6.91, repro,
2017-07-19,284.89, -147.54, -96.66, 2.16, 1.43, 6.91, repro,
2017-07-20,282.27, -147.71, -99.87, 2.15, 1.44, 6.91, repro,
2017-07-21,283.09, -149.02, -104.51, 2.16, 1.44, 6.92, repro,
2017-07-22,283.09, -146.89, -104.49, 2.17, 1.44, 6.96, repro,
2017-07-23,283.14, -146.70, -105.44, 2.18, 1.44, 6.99, repro,
2017-07-24,284.77, -146.43, -107.02, 2.15, 1.43, 6.9, repro,
2017-07-25,285.47, -147.50, -104.27, 2.16, 1.43, 6.91, repro,
2017-07-26,284.90, -146.94, -109.22, 2.17, 1.45, 6.97, repro,
2017-07-27,283.98, -147.36, -113.53, 2.16, 1.43, 6.94, repro,
2017-07-28,283.93, -147.22, -107.28, 2.16, 1.43, 6.89, repro,
2017-07-29,285.23, -148.35, -107.40, 2.16, 1.44, 6.94, repro,
2017-07-30,284.61, -147.60, -112.32, 2.17, 1.44, 6.94, repro,
2017-07-31,285.70, -148.12, -109.50, 2.15, 1.45, 6.93, repro,
2017-08-01,284.85, -147.16, -110.77, 2.17, 1.45, 7, repro,
2017-08-02,285.16, -148.19, -106.16, 2.16, 1.44, 6.94, repro,
2017-08-03,287.00, -149.18, -106.97, 2.18, 1.46, 7.09, repro,
2017-08-04,283.86, -148.06, -113.73, 2.18, 1.46, 7.06, repro,
2017-08-05,283.23, -147.70, -118.44, 2.16, 1.43, 6.94, repro,
2017-08-06,283.64, -147.54, -112.50, 2.17, 1.44, 6.94, repro,
2017-08-07,282.70, -147.21, -112.68, 2.17, 1.44, 6.94, repro,
2017-08-08,281.88, -148.17, -105.39, 2.15, 1.43, 6.91, repro,
2017-08-09,284.59, -147.15, -109.12, 2.17, 1.44, 6.95, repro,
2017-08-10,282.83, -148.29, -117.61, 2.18, 1.45, 6.97, repro,
2017-08-11,285.72, -147.57, -109.96, 2.18, 1.47, 7.18, repro,
2017-08-12,283.60, -148.12, -105.38, 2.16, 1.44, 6.94, repro,
2017-08-13,283.51, -145.90, -108.30, 2.15, 1.44, 6.94, repro,
2017-08-14,286.88, -148.84, -96.86, 2.17, 1.46, 7.18, repro,
2017-08-15,286.57, -149.13, -97.13, 2.16, 1.44, 6.93, repro,
2017-08-16,285.46, -148.66, -100.53, 2.18, 1.45, 7.02, repro,
2017-08-17,285.59, -149.56, -99.51, 2.22, 1.47, 7.05, repro,
2017-08-18,284.59, -151.19, -97.57, 2.24, 1.49, 7.22, repro,
2017-08-19,287.31, -147.36, -104.88, 2.16, 1.44, 6.94, repro,
2017-08-20,286.79, -148.46, -102.16, 2.17, 1.43, 6.95, repro,
2017-08-21,284.77, -147.36, -104.56, 2.18, 1.43, 6.94, repro,
2017-08-22,285.54, -148.03, -103.98, 2.2, 1.45, 7.08, repro,
2017-08-23,285.03, -148.28, -110.44, 2.17, 1.44, 6.98, repro,
2017-08-24,284.63, -148.87, -108.92, 2.16, 1.44, 6.95, repro,
2017-08-25,285.57, -148.33, -106.76, 2.18, 1.46, 7.15, repro,
2017-08-26,286.59, -149.09, -104.42, 2.17, 1.44, 6.91, repro,
2017-08-27,289.33, -149.30, -108.30, 2.18, 1.44, 6.95, repro,
2017-08-28,288.10, -148.74, -103.96, 2.2, 1.45, 7.04, repro,
2017-08-29,286.28, -149.74, -101.56, 2.22, 1.46, 7.03, repro,
2017-08-30,286.99, -149.51, -101.18, 2.18, 1.46, 7.12, repro,
2017-08-31,286.62, -148.87, -98.44, 2.22, 1.47, 7.05, repro,
2017-09-01,288.09, -148.67, -97.45, 2.24, 1.49, 7.12, repro,
2017-09-02,289.18, -149.49, -101.62, 2.17, 1.44, 6.94, repro,
2017-09-03,289.80, -150.78, -100.16, 2.23, 1.46, 7.07, repro,
2017-09-04,286.67, -149.89, -98.38, 2.15, 1.44, 6.92, repro,
2017-09-05,287.45, -148.86, -99.79, 2.17, 1.44, 6.94, repro,
2017-09-06,289.63, -149.70, -94.21, 2.17, 1.45, 6.98, repro,
2017-09-07,289.88, -148.38, -99.89, 2.21, 1.46, 7.03, repro,
2017-09-08,289.93, -149.36, -97.34, 2.24, 1.5, 7.14, repro,
2017-09-09,289.70, -149.58, -103.49, 2.14, 1.43, 6.88, repro,
2017-09-10,288.74, -149.72, -95.38, 2.17, 1.43, 6.92, repro,
2017-09-11,289.90, -149.67, -101.38, 2.17, 1.44, 6.94, repro,
2017-09-12,289.84, -148.04, -110.47, 2.2, 1.45, 7.07, repro,
2017-09-13,288.80, -150.26, -98.85, 2.2, 1.47, 7.07, repro,
2017-09-14,288.20, -150.65, -105.18, 2.27, 1.48, 7.19, repro,
2017-09-15,288.54, -149.43, -101.35, 2.21, 1.46, 7.09, repro,
2017-09-16,288.34, -148.53, -99.47, 2.18, 1.43, 6.97, repro,
2017-09-17,287.01, -147.46, -91.59, 2.18, 1.46, 7.1, repro,
2017-09-18,288.75, -147.78, -98.83, 2.18, 1.45, 7.03, repro,
2017-09-19,288.93, -147.06, -103.91, 2.19, 1.45, 7.02, repro,
2017-09-20,288.02, -149.06, -106.43, 2.17, 1.44, 6.99, repro,
2017-09-21,288.51, -148.83, -110.52, 2.19, 1.45, 7.02, repro,
2017-09-22,288.81, -148.43, -107.99, 2.15, 1.43, 6.92, repro,
2017-09-23,287.92, -150.12, -102.43, 2.17, 1.45, 7.01, repro,
2017-09-24,290.66, -149.35, -101.03, 2.17, 1.45, 7.03, repro,
2017-09-25,290.56, -150.64, -103.65, 2.17, 1.44, 6.96, repro,
2017-09-26,289.98, -152.18, -99.73, 2.17, 1.44, 6.96, repro,
2017-09-27,291.03, -150.66, -98.25, 2.15, 1.44, 6.92, repro,
2017-09-28,290.67, -150.75, -96.00, 2.17, 1.44, 6.99, repro,
2017-09-29,290.88, -150.45, -102.86, 2.16, 1.44, 6.96, repro,
2017-09-30,291.19, -149.79, -104.50, 2.16, 1.44, 6.98, repro,
2017-10-01,289.76, -151.00, -103.87, 2.18, 1.44, 7.01, repro,
2017-10-02,293.24, -150.95, -104.59, 2.21, 1.47, 7.09, repro,
2017-10-03,290.81, -150.04, -97.85, 2.18, 1.43, 6.95, repro,
2017-10-04,290.48, -150.80, -102.02, 2.21, 1.48, 7.09, repro,
2017-10-05,291.17, -150.11, -98.55, 2.16, 1.45, 7, repro,
2017-10-06,291.61, -150.14, -94.18, 2.17, 1.45, 7.01, repro,
2017-10-07,292.51, -148.81, -99.40, 2.15, 1.43, 6.91, repro,
2017-10-08,291.20, -148.37, -94.80, 2.16, 1.43, 6.92, repro,
2017-10-09,290.78, -150.28, -100.38, 2.18, 1.44, 7.01, repro,
2017-10-10,291.45, -150.65, -106.08, 2.16, 1.45, 6.98, repro,
2017-10-11,292.02, -150.90, -106.70, 2.17, 1.44, 6.97, repro,
2017-10-12,290.40, -150.75, -108.25, 2.17, 1.44, 6.97, repro,
2017-10-13,288.07, -150.08, -100.16, 2.17, 1.43, 6.95, repro,
2017-10-14,291.12, -151.29, -101.84, 2.24, 1.45, 7.08, repro,
2017-10-15,291.87, -150.69, -99.05, 2.16, 1.44, 6.96, repro,
2017-10-16,290.78, -149.71, -100.37, 2.17, 1.45, 7.03, repro,
2017-10-17,292.41, -150.80, -98.41, 2.17, 1.44, 6.96, repro,
2017-10-18,290.88, -150.60, -86.92, 2.14, 1.43, 6.89, repro,
2017-10-19,291.60, -150.32, -87.10, 2.23, 1.47, 7.12, repro,
2017-10-20,291.87, -150.21, -90.95, 2.22, 1.46, 7.04, repro,
2017-10-21,292.70, -150.75, -94.37, 2.17, 1.44, 6.98, repro,
2017-10-22,292.85, -150.73, -91.25, 2.2, 1.48, 7.1, repro,
2017-10-23,289.90, -150.55, -91.72, 2.14, 1.43, 6.9, repro,
2017-10-24,291.77, -152.03, -99.62, 2.16, 1.43, 6.94, repro,
2017-10-25,291.53, -150.30, -97.08, 2.18, 1.44, 7.01, repro,
2017-10-26,292.05, -152.12, -105.44, 2.17, 1.44, 7.01, repro,
2017-10-27,291.26, -151.25, -102.91, 2.21, 1.49, 7.13, repro,
2017-10-28,293.98, -152.46, -101.03, 2.16, 1.44, 6.97, repro,
2017-10-29,291.75, -151.33, -107.10, 2.15, 1.44, 6.95, repro,
2017-10-30,292.25, -151.30, -100.86, 2.18, 1.44, 7.03, repro,
2017-10-31,292.71, -151.16, -101.66, 2.18, 1.44, 7.03, repro,
2017-11-01,293.60, -152.59, -105.63, 2.17, 1.43, 6.95, repro,
2017-11-02,292.98, -152.07, -110.69, 2.21, 1.47, 7.29, repro,
2017-11-03,293.93, -153.11, -106.23, 2.16, 1.43, 6.95, repro,
2017-11-04,293.03, -151.88, -102.91, 2.17, 1.44, 6.99, repro,
2017-11-05,293.56, -151.96, -102.47, 2.16, 1.44, 7, repro,
2017-11-06,292.42, -152.05, -101.77, 2.14, 1.43, 6.9, repro,
2017-11-07,294.32, -152.50, -98.72, 2.16, 1.44, 6.96, repro,
2017-11-08,294.33, -153.43, -99.27, 2.16, 1.44, 6.96, repro,
2017-11-09,293.49, -152.80, -95.66, 2.22, 1.47, 7.1, repro,
2017-11-10,292.95, -152.82, -89.75, 2.22, 1.46, 7.09, repro,
2017-11-11,292.94, -151.11, -99.28, 2.21, 1.45, 7.03, repro,
2017-11-12,292.94, -152.37, -102.04, 2.19, 1.44, 7.02, repro,
2017-11-13,291.35, -151.18, -102.74, 2.18, 1.44, 6.98, repro,
2017-11-14,293.43, -152.92, -101.32, 2.17, 1.44, 6.99, repro,
2017-11-15,294.73, -154.16, -98.94, 2.17, 1.43, 6.97, repro,
2017-11-16,295.01, -153.46, -98.63, 2.16, 1.44, 7.01, repro,
2017-11-17,294.42, -152.47, -88.23, 2.16, 1.45, 6.99, repro,
2017-11-18,295.16, -152.41, -96.45, 2.17, 1.44, 7.01, repro,
2017-11-19,294.28, -154.31, -91.45, 2.18, 1.45, 7.03, repro,
2017-11-20,294.16, -152.95, -92.05, 2.17, 1.44, 7, repro,
2017-11-21,294.78, -153.52, -93.38, 2.14, 1.43, 6.91, repro,
2017-11-22,296.31, -154.31, -101.36, 2.14, 1.44, 6.94, repro,
2017-11-23,294.39, -151.69, -100.71, 2.17, 1.45, 7.01, repro,
2017-11-24,294.30, -152.86, -95.45, 2.17, 1.44, 6.97, repro,
2017-11-25,294.36, -153.23, -95.25, 2.17, 1.43, 6.96, repro,
2017-11-26,295.89, -153.84, -100.14, 2.16, 1.44, 7, repro,
2017-11-27,293.75, -153.44, -92.61, 2.14, 1.42, 6.89, repro,
2017-11-28,294.61, -153.45, -90.47, 2.17, 1.45, 7.02, repro,
2017-11-29,294.79, -153.46, -91.24, 2.18, 1.47, 7.17, repro,
2017-11-30,294.84, -154.65, -95.25, 2.19, 1.47, 7.23, repro,
2017-12-01,295.57, -153.77, -96.64, 2.17, 1.44, 6.99, repro,
2017-12-02,294.69, -153.92, -94.70, 2.16, 1.44, 6.99, repro,
2017-12-03,295.15, -153.15, -102.37, 2.17, 1.44, 6.98, repro,
2017-12-04,294.60, -153.39, -97.79, 2.17, 1.44, 6.99, repro,
2017-12-05,297.62, -153.36, -97.64, 2.19, 1.45, 7.06, repro,
2017-12-06,297.25, -154.74, -101.16, 2.18, 1.44, 6.99, repro,
2017-12-07,296.91, -155.33, -98.53, 2.15, 1.43, 6.92, repro,
2017-12-08,295.48, -155.44, -97.82, 2.16, 1.44, 6.99, repro,
2017-12-09,296.22, -155.68, -97.88, 2.16, 1.44, 6.97, repro,
2017-12-10,295.71, -154.42, -106.00, 2.17, 1.44, 6.96, repro,
2017-12-11,296.38, -154.14, -106.46, 2.21, 1.47, 7.23, repro,
2017-12-12,299.13, -155.43, -105.17, 2.17, 1.45, 7, repro,
2017-12-13,295.05, -154.53, -107.03, 2.16, 1.44, 6.97, repro,
2017-12-14,296.29, -154.22, -101.63, 2.2, 1.45, 7.14, repro,
2017-12-15,296.22, -152.92, -105.46, 2.16, 1.43, 6.94, repro,
2017-12-16,296.56, -152.19, -96.50, 2.17, 1.44, 6.97, repro,
2017-12-17,294.72, -152.40, -92.32, 2.17, 1.44, 6.97, repro,
2017-12-18,295.79, -151.81, -101.83, 2.15, 1.44, 6.95, repro,
2017-12-19,297.01, -153.83, -107.44, 2.2, 1.48, 7.16, repro,
2017-12-20,295.63, -153.62, -101.49, 2.15, 1.43, 6.94, repro,
2017-12-21,297.85, -155.19, -103.98, 2.16, 1.43, 6.97, repro,
2017-12-22,298.90, -156.51, -104.25, 2.19, 1.44, 7.01, repro,
2017-12-23,296.81, -155.66, -106.32, 2.17, 1.44, 6.98, repro,
2017-12-24,296.95, -155.41, -103.81, 2.17, 1.44, 7.01, repro,
2017-12-25,297.33, -154.53, -106.24, 2.15, 1.44, 6.99, repro,
2017-12-26,298.58, -155.32, -107.92, 2.16, 1.42, 6.96, repro,
2017-12-27,299.31, -154.44, -110.62, 2.18, 1.43, 7.01, repro,
2017-12-28,298.89, -154.71, -103.23, 2.17, 1.43, 6.99, repro,
2017-12-29,298.69, -154.59, -101.48, 2.17, 1.44, 7.03, repro,
2017-12-30,299.33, -155.35, -103.39, 2.16, 1.44, 7.01, repro,
2017-12-31,298.91, -156.08, -97.90, 2.16, 1.44, 7.03, repro,
2018-01-01,297.70, -155.69, -101.18, 2.17, 1.43, 6.99, repro,
2018-01-02,297.00, -155.32, -99.46, 2.16, 1.43, 6.98, repro,
2018-01-03,297.89, -154.51, -101.27, 2.16, 1.44, 6.98, repro,
2018-01-04,299.20, -155.38, -104.42, 2.16, 1.44, 7, repro,
2018-01-05,297.30, -154.46, -107.85, 2.15, 1.44, 6.96, repro,
2018-01-06,296.78, -154.42, -106.96, 2.17, 1.43, 6.95, repro,
2018-01-07,297.11, -153.65, -103.08, 2.16, 1.43, 6.91, repro,
2018-01-08,298.85, -154.47, -101.49, 2.17, 1.44, 6.95, repro,
2018-01-09,300.38, -154.88, -104.78, 2.16, 1.44, 6.94, repro,
2018-01-10,298.36, -154.78, -102.19, 2.15, 1.44, 6.95, repro,
2018-01-11,297.71, -156.42, -101.80, 2.17, 1.44, 6.97, repro,
2018-01-12,297.70, -155.90, -104.75, 2.16, 1.43, 6.97, repro,
2018-01-13,298.51, -157.26, -102.80, 2.17, 1.44, 6.97, repro,
2018-01-14,298.92, -154.93, -102.49, 2.16, 1.43, 6.92, repro,
2018-01-15,296.47, -156.40, -104.65, 2.16, 1.44, 6.93, repro,
2018-01-16,298.81, -155.35, -102.17, 2.18, 1.44, 6.97, repro,
2018-01-17,297.77, -155.83, -103.71, 2.18, 1.44, 6.97, repro,
2018-01-18,297.57, -155.03, -100.75, 2.17, 1.44, 6.95, repro,
2018-01-19,298.83, -154.81, -106.63, 2.17, 1.44, 6.97, repro,
2018-01-20,298.09, -154.33, -102.27, 2.16, 1.43, 6.91, repro,
2018-01-21,298.04, -154.42, -106.11, 2.16, 1.44, 6.95, repro,
2018-01-22,300.14, -155.15, -108.63, 2.17, 1.44, 6.95, repro,
2018-01-23,301.43, -160.27, -108.46, 2.18, 1.44, 6.98, repro,
2018-01-24,303.47, -161.90, -102.62, 2.23, 1.48, 7.14, repro,
2018-01-25,303.29, -160.42, -106.76, 2.22, 1.47, 7.12, repro,
2018-01-26,302.71, -161.55, -105.09, 2.23, 1.46, 7.06, repro,
2018-01-27,304.45, -162.82, -107.50, 2.21, 1.46, 7.01, repro,
